# x[mm]	L[um]	t[s]	stress[Pa]
9.759806603738151409e+01	1.184905103972013762e+02	1.971730666631627826e-01	3.753422095063829039e-02
9.765120850290180954e+01	1.182118977572574750e+02	1.972359614109823744e-01	3.732573731971219194e-02
9.770447586939779683e+01	1.179354921249034476e+02	1.972988561588020218e-01	3.711577610424230539e-02
9.775786772536747549e+01	1.176612919814052276e+02	1.973617509066216136e-01	3.690434452710680130e-02
9.781138365010664870e+01	1.173892957684781777e+02	1.974246456544412331e-01	3.669145004611500810e-02
9.786502321369492563e+01	1.171195018882873029e+02	1.974875404022608250e-01	3.647710035486869534e-02
9.791878597698345743e+01	1.168519087034470374e+02	1.975504351500804723e-01	3.626130338345798926e-02
9.797267149158430755e+01	1.165865145370214719e+02	1.976133298979000641e-01	3.604406729914571422e-02
9.802667929986182571e+01	1.163233176725242259e+02	1.976762246457196837e-01	3.582540050693923395e-02
9.808080893492564201e+01	1.160623163539183480e+02	1.977391193935393310e-01	3.560531165020560523e-02
9.813505992062545147e+01	1.158035087856166143e+02	1.978020141413589228e-01	3.538380961108524014e-02
9.818943177154783086e+01	1.155468931324811450e+02	1.978649088891785701e-01	3.516090351092917426e-02
9.824392399301463286e+01	1.152924675198238305e+02	1.979278036369981619e-01	3.493660271066571094e-02
9.829853608108355445e+01	1.150402300334058623e+02	1.979906983848178093e-01	3.471091681104276905e-02
9.835326752255024019e+01	1.147901787194382166e+02	1.980535931326374011e-01	3.448385565285339016e-02
9.840811779495275857e+01	1.145423115845812134e+02	1.981164878804570484e-01	3.425542931708040056e-02
9.846308636657757063e+01	1.142966265959448720e+02	1.981793826282766402e-01	3.402564812493927282e-02
9.851817269646774378e+01	1.140531216810886121e+02	1.982422773760962875e-01	3.379452263792246530e-02
9.857337623443292784e+01	1.138117947280215532e+02	1.983051721239159071e-01	3.356206365767978178e-02
9.862869642106149115e+01	1.135726435852022433e+02	1.983680668717354989e-01	3.332828222586778355e-02
9.868413268773461766e+01	1.133356660615387739e+02	1.984309616195551185e-01	3.309318962395115665e-02
9.873968445664223736e+01	1.131008599263889494e+02	1.984938563673747380e-01	3.285679737292503122e-02
9.879535114080118774e+01	1.128682229095598473e+02	1.985567511151943576e-01	3.261911723286897713e-02
9.885113214407549265e+01	1.126377527013083579e+02	1.986196458630139772e-01	3.238016073853839522e-02
9.890702686119668385e+01	1.124094469589352485e+02	1.986825406108335967e-01	3.213991082677221389e-02
9.896303467768456130e+01	1.121833037090432441e+02	1.987454353586531886e-01	3.189835912648356087e-02
9.901915496979972886e+01	1.119593208181617143e+02	1.988083301064728359e-01	3.165554066225707147e-02
9.907538710464939413e+01	1.117374959139380195e+02	1.988712248542924277e-01	3.141147981108505932e-02
9.913173044025762692e+01	1.115178266212558640e+02	1.989341196021120473e-01	3.116618438560138371e-02
9.918818432557829112e+01	1.113003105622355804e+02	1.989970143499316391e-01	3.091966238375130210e-02
9.924474810051009399e+01	1.110849453562338169e+02	1.990599090977512864e-01	3.067192198882276802e-02
9.930142109591315602e+01	1.108717286198439496e+02	1.991228038455709337e-01	3.042297156934183067e-02
9.935820263362747085e+01	1.106606579668956840e+02	1.991856985933905255e-01	3.017281967895595399e-02
9.941509202649332622e+01	1.104517310084553259e+02	1.992485933412101728e-01	2.992147505629247708e-02
9.947208857837311768e+01	1.102449453528256527e+02	1.993114880890297647e-01	2.966894662472982849e-02
9.952919158417546441e+01	1.100402986055459280e+02	1.993743828368494120e-01	2.941524349211664668e-02
9.958640032988076030e+01	1.098377883693919586e+02	1.994372775846690038e-01	2.916037495044383407e-02
9.964371409256897039e+01	1.096374122443759944e+02	1.995001723324886234e-01	2.890435047545192315e-02
9.970113214044877736e+01	1.094391678277468998e+02	1.995630670803082152e-01	2.864717972626000184e-02
9.975865373288898752e+01	1.092430527139898970e+02	1.996259618281278347e-01	2.838887254478264163e-02
9.981627812045168469e+01	1.090490644948268226e+02	1.996888565759474266e-01	2.812943895524291568e-02
9.987400454492717472e+01	1.088572007592159565e+02	1.997517513237670461e-01	2.786888916356617882e-02
9.993183223937086268e+01	1.086674590933521074e+02	1.998146460715866379e-01	2.760723355670205437e-02
9.998976042814207688e+01	1.084798370806665559e+02	1.998775408194062853e-01	2.734448270193955491e-02
1.000477883269445698e+02	1.082943323018271684e+02	1.999404355672258771e-01	2.708064734611260321e-02
1.001059151428692218e+02	1.081109423347382119e+02	2.000033303150454966e-01	2.681573841479563750e-02
1.001641400744383361e+02	1.079296647545405250e+02	2.000662250628650884e-01	2.654976701140106948e-02
1.002224623116519950e+02	1.077504971336114039e+02	2.001291198106847080e-01	2.628274441626106059e-02
1.002808810360363054e+02	1.075734370415646879e+02	2.001920145585042998e-01	2.601468208562511888e-02
1.003393954206934069e+02	1.073984820452507023e+02	2.002549093063239194e-01	2.574559165059500665e-02
1.003980046303535971e+02	1.072256297087562587e+02	2.003178040541435112e-01	2.547548491603245785e-02
1.004567078214291342e+02	1.070548775934047114e+02	2.003806988019631308e-01	2.520437385937248850e-02
1.005155041420700996e+02	1.068862232577558729e+02	2.004435935497827503e-01	2.493227062942120556e-02
1.005743927322219804e+02	1.067196642576061123e+02	2.005064882976023699e-01	2.465918754504833194e-02
1.006333727236853974e+02	1.065551981459882569e+02	2.005693830454220172e-01	2.438513709388193812e-02
1.006924432401773828e+02	1.063928224731716199e+02	2.006322777932416090e-01	2.411013140576070968e-02
1.007516033973929552e+02	1.062325347937056108e+02	2.006951725410612564e-01	2.383416279239582505e-02
1.008108523029934815e+02	1.060743329269225512e+02	2.007580672888808482e-01	2.355723144412558145e-02
1.008701890566260033e+02	1.059182145896593852e+02	2.008209620367004677e-01	2.327936603888661540e-02
1.009296127500494578e+02	1.057641773863409611e+02	2.008838567845200596e-01	2.300058625328257195e-02
1.009891224672287535e+02	1.056122189427049705e+02	2.009467515323396791e-01	2.272090186902347292e-02
1.010487172843935042e+02	1.054623369058018056e+02	2.010096462801592709e-01	2.244032280187004125e-02
1.011083962700981687e+02	1.053145289439948016e+02	2.010725410279788627e-01	2.215885910075208326e-02
1.011681584852839961e+02	1.051687927469600936e+02	2.011354357757984823e-01	2.187652094680963416e-02
1.012280029833426340e+02	1.050251260256866317e+02	2.011983305236181296e-01	2.159331865240235807e-02
1.012879288101812136e+02	1.048835265124761520e+02	2.012612252714377215e-01	2.130926266008556155e-02
1.013479350042893259e+02	1.047439919609432906e+02	2.013241200192573410e-01	2.102436354153359652e-02
1.014080205968074893e+02	1.046065201460154412e+02	2.013870147670769606e-01	2.073863199646055339e-02
1.014681846115970529e+02	1.044711088639329262e+02	2.014499095148965802e-01	2.045207885145020402e-02
1.015284260653121606e+02	1.043377559322487258e+02	2.015128042627161720e-01	2.016471505876610976e-02
1.015887439674729080e+02	1.042064591898288342e+02	2.015756990105357915e-01	1.987655169514719600e-02
1.016491373205403050e+02	1.040772164968519178e+02	2.016385937583553833e-01	1.958759996052223187e-02
1.017096051199928155e+02	1.039500257348095715e+02	2.017014885061750029e-01	1.929787117671407509e-02
1.017701463544043889e+02	1.038248848065061622e+02	2.017643832539946225e-01	1.900737678610912515e-02
1.018307600055240982e+02	1.037017916360589140e+02	2.018272780018142420e-01	1.871612835025280794e-02
1.018914450483574115e+02	1.035807441688978372e+02	2.018901727496338339e-01	1.842413754843185911e-02
1.019522004512488991e+02	1.034617403717658135e+02	2.019530674974534534e-01	1.813141617623074270e-02
1.020130251759665185e+02	1.033447782327185394e+02	2.020159622452730452e-01	1.783797614403551807e-02
1.020739181777873341e+02	1.032298557611244831e+02	2.020788569930926648e-01	1.754382947547919111e-02
1.021348784055849563e+02	1.031169709876650415e+02	2.021417517409122566e-01	1.724898830588578527e-02
1.021959048019182035e+02	1.030061219643343264e+02	2.022046464887318484e-01	1.695346488065982427e-02
1.022569963031213831e+02	1.028973067644393922e+02	2.022675412365514680e-01	1.665727155364329221e-02
1.023181518393960090e+02	1.027905234825999798e+02	2.023304359843710598e-01	1.636042078542795930e-02
1.023793703349039532e+02	1.026857702347488015e+02	2.023933307321906794e-01	1.606292514163908461e-02
1.024406507078619626e+02	1.025830451581312701e+02	2.024562254800102712e-01	1.576479729119544329e-02
1.025019918706376529e+02	1.024823464113057128e+02	2.025191202278298908e-01	1.546605000450491235e-02
1.025633927298468961e+02	1.023836721741432569e+02	2.025820149756495381e-01	1.516669615165194829e-02
1.026248521864524719e+02	1.022870206478278305e+02	2.026449097234691576e-01	1.486674753473815787e-02
1.026863691358595929e+02	1.021923900698770495e+02	2.027078044712887772e-01	1.456620324605472153e-02
1.027479424679632132e+02	1.020997788638333361e+02	2.027706992191083968e-01	1.426507141059138797e-02
1.028095710672309622e+02	1.020091853732554057e+02	2.028335939669280163e-01	1.396337576070497133e-02
1.028712538128475984e+02	1.019206079291105027e+02	2.028964887147476359e-01	1.366113119941730555e-02
1.029329895788261098e+02	1.018340448972667645e+02	2.029593834625672555e-01	1.335834901034798315e-02
1.029947772341057828e+02	1.017494946784928942e+02	2.030222782103868473e-01	1.305504055590551299e-02
1.030566156426513800e+02	1.016669557084584312e+02	2.030851729582064669e-01	1.275121727582147722e-02
1.031185036635534829e+02	1.015864264577336371e+02	2.031480677060260587e-01	1.244689068563623047e-02
1.031804401511299432e+02	1.015079054317895242e+02	2.032109624538457060e-01	1.214207237517063789e-02
1.032424239550284000e+02	1.014313911709977987e+02	2.032738572016653256e-01	1.183677400699102017e-02
1.033044539203300474e+02	1.013568822506309317e+02	2.033367519494849451e-01	1.153100731481491829e-02
1.033665288876541126e+02	1.012843772808621736e+02	2.033996466973045925e-01	1.122478410193467925e-02
1.034286476932636987e+02	1.012138749067653976e+02	2.034625414451241843e-01	1.091811623958938160e-02
1.034908091691724792e+02	1.011453738083153269e+02	2.035254361929438038e-01	1.061101566531987353e-02
1.035530121432524453e+02	1.010788727003873362e+02	2.035883309407633956e-01	1.030349438131751907e-02
1.036152554393425618e+02	1.010143703327576361e+02	2.036512256885830152e-01	9.995564452742113082e-03
1.036775378773583753e+02	1.009518654901030459e+02	2.037141204364026348e-01	9.687238006018270009e-03
1.037398582734025894e+02	1.008913569920012492e+02	2.037770151842222544e-01	9.378527227105252356e-03
1.038022154398764769e+02	1.008328436929305809e+02	2.038399099320418462e-01	9.069444359773658204e-03
1.038646081855922318e+02	1.007763244822701409e+02	2.039028046798614657e-01	8.760001703825162980e-03
1.039270353158861440e+02	1.007217982842997799e+02	2.039656994276811131e-01	8.450211613335527339e-03
1.039894956327324280e+02	1.006692640582000280e+02	2.040285941755007049e-01	8.140086494842943901e-03
1.040519879348581895e+02	1.006187207980522516e+02	2.040914889233202967e-01	7.829638805539020779e-03
1.041145110178588595e+02	1.005701675328384539e+02	2.041543836711399440e-01	7.518881051452309255e-03
1.041770636743144536e+02	1.005236033264414459e+02	2.042172784189595636e-01	7.207825785576543222e-03
1.042396446939066692e+02	1.004790272776446898e+02	2.042801731667791554e-01	6.896485606042067167e-03
1.043022528635365092e+02	1.004364385201325121e+02	2.043430679145987749e-01	6.584873154211300615e-03
1.043648869674425725e+02	1.003958362224898764e+02	2.044059626624183668e-01	6.273001112813266812e-03
1.044275457873201987e+02	1.003572195882024971e+02	2.044688574102379586e-01	5.960882204017675830e-03
1.044902281024408808e+02	1.003205878556568820e+02	2.045317521580576059e-01	5.648529187544003988e-03
1.045529326897725468e+02	1.002859402981401757e+02	2.045946469058772255e-01	5.335954858711467776e-03
1.046156583241002664e+02	1.002532762238403592e+02	2.046575416536968173e-01	5.023172046495548958e-03
1.046784037781473984e+02	1.002225949758461070e+02	2.047204364015164368e-01	4.710192669870104897e-03
1.047411678226937823e+02	1.001938959440242911e+02	2.047833311493360564e-01	4.397024528264942451e-03
1.048039492266776165e+02	1.001671786054269120e+02	2.048462258971556760e-01	4.083678894552765504e-03
1.048667467573117023e+02	1.001424424403249134e+02	2.049091206449752678e-01	3.770171382437924757e-03
1.049295591802169696e+02	1.001196869618831613e+02	2.049720153927948874e-01	3.456514801261804243e-03
1.049923852595452871e+02	1.000989117221398601e+02	2.050349101406145069e-01	3.142721507821313442e-03
1.050552237581005670e+02	1.000801163120064388e+02	2.050978048884341265e-01	2.828803879164409202e-03
1.051180734374605379e+02	1.000633003612677356e+02	2.051606996362537183e-01	2.514774310783759407e-03
1.051809330580984323e+02	1.000484635385818422e+02	2.052235943840733656e-01	2.200645214781489674e-03
1.052438013795051575e+02	1.000356055514801739e+02	2.052864891318929574e-01	1.886429018042203596e-03
1.053066771603117360e+02	1.000247261463674420e+02	2.053493838797126048e-01	1.572138160376167042e-03
1.053695591584116897e+02	1.000158251085216534e+02	2.054122786275322243e-01	1.257785092684330025e-03
1.054324461310839212e+02	1.000089022620941819e+02	2.054751733753518439e-01	9.433822751103841144e-04
1.054953368351154523e+02	1.000039574701096683e+02	2.055380681231714635e-01	6.289421752005216896e-04
1.055582300269246332e+02	1.000009906344660209e+02	2.056009628709910830e-01	3.144772660238190397e-04
1.056211244626839374e+02	1.000000016959345288e+02	2.056638576188107026e-01	3.944460735252154409e-05
1.056840190550066580e+02	1.000004944682554395e+02	2.057267523671636178e-01	-1.571019166864356476e-04
1.057469130253510201e+02	1.000019778681101172e+02	2.057896471149832374e-01	-3.144672233870335039e-04
1.058098057517818660e+02	1.000044501844969602e+02	2.058525418628028292e-01	-4.716852512818555201e-04
1.058726966124501985e+02	1.000079113931325736e+02	2.059154366106224487e-01	-6.288846598366674197e-04
1.059355849856360265e+02	1.000123614600898776e+02	2.059783313584420406e-01	-7.860592326670142122e-04
1.059984702497913389e+02	1.000178003415164341e+02	2.060412261062616601e-01	-9.432027337631137187e-04
1.060613517835832056e+02	1.000242279836344892e+02	2.061041208540812519e-01	-1.100308930583455275e-03
1.061242289659368510e+02	1.000316443227409451e+02	2.061670156019008715e-01	-1.257371594734146445e-03
1.061871011760785279e+02	1.000400492852073455e+02	2.062299103497204633e-01	-1.414384502657233195e-03
1.062499677935786337e+02	1.000494427874799044e+02	2.062928050975400829e-01	-1.571341436355538695e-03
1.063128281983944277e+02	1.000598247360795341e+02	2.063556998453596747e-01	-1.728236184042914987e-03
1.063756817709129621e+02	1.000711950276018030e+02	2.064185945931793220e-01	-1.885062540850656644e-03
1.064385278919937434e+02	1.000835535487169494e+02	2.064814893409989138e-01	-2.041814309500048722e-03
1.065013659430115212e+02	1.000969001761698252e+02	2.065443840888185612e-01	-2.198485301004096670e-03
1.065641953058986786e+02	1.001112347767799662e+02	2.066072788366381530e-01	-2.355069335354998111e-03
1.066270153631879367e+02	1.001265572074416355e+02	2.066701735844577725e-01	-2.511560242175078957e-03
1.066898254980545602e+02	1.001428673151236950e+02	2.067330683322773643e-01	-2.667951059942127220e-03
1.067526250943618891e+02	1.001601649267761474e+02	2.067959630800970117e-01	-2.824226142417056006e-03
1.068154135367409339e+02	1.001784497498801727e+02	2.068588578279166035e-01	-2.980379384950439595e-03
1.068781902106323258e+02	1.001977215917737283e+02	2.069217525757362230e-01	-3.136416486788518726e-03
1.069409545022815138e+02	1.002179802890429983e+02	2.069846473235558149e-01	-3.292334205860850127e-03
1.070037057987691185e+02	1.002392256653737519e+02	2.070475420713754344e-01	-3.448125969295801844e-03
1.070664434880545315e+02	1.002614575315513576e+02	2.071104368191950262e-01	-3.603785218653634236e-03
